,User_1,User_2,User_3,User_4,User_5,User_6,User_7,User_8,User_9,User_10,User_11,User_12,User_13,User_14,User_15,User_16,User_17,User_18,User_19,User_20,User_21,User_22,User_23,User_24,User_25,User_26,User_27,User_28,User_29,User_30,User_31,User_32,User_33,User_34,User_35,User_36,User_37,User_38,User_39,User_40,User_41,User_42,User_43,User_44,User_45,User_46,User_47,User_48,User_49,User_50,User_51,User_52,User_53,User_54,User_55,User_56,User_57,User_58,User_59,User_60,User_61,User_62,User_63,User_64,User_65,User_66,User_67,User_68,User_69,User_70,User_71,User_72,User_73,User_74,User_75,User_76,User_77,User_78,User_79,User_80,User_81,User_82,User_83,User_84,User_85,User_86,User_87,User_88,User_89,User_90,User_91,User_92,User_93,User_94,User_95,User_96,User_97,User_98,User_99,User_100
User_26,0.7981039461583643,0.8053174027517317,0.8023721081777149,0.8039741768519433,0.8205193044954895,0.7864097135946893,0.8185975695053853,0.7928327106613562,0.798701418108045,0.809266877945003,0.7895777629442174,0.7918609851263647,0.8040590428321943,0.8085685683944217,0.8179968389402992,0.8225362984865541,0.7910513169812211,0.803072953157993,0.825065490522511,0.8022221430177571,0.806913961678617,0.8131461756052457,0.8078271741115087,0.7887039580211334,0.7768503055123683,1.000000000000001,0.7976691179196138,0.7852768576013593,0.7908034448730717,0.8098293159974996,0.7927421449415646,0.8056372314764162,0.7944283629674656,0.8088682446214414,0.7962745842487542,0.8060330944754353,0.8038273466032002,0.8043923397597753,0.7860831445198708,0.815066486386686,0.810478468953167,0.8038468146188251,0.8106129628769874,0.8056371844881558,0.8003324819444018,0.8078672095673556,0.8274874898342229,0.7933612683147918,0.8134777131152946,0.8130447484656596,0.8140821248501562,0.8137755960317647,0.8015536004719732,0.8272489870064528,0.8043523066606757,0.8117284715432811,0.8077604419029483,0.8149119284142872,0.8027939372003052,0.8135966894426416,0.8162121418480933,0.8032397060619576,0.8042280690253152,0.7978663573474514,0.8067432614930523,0.8118702161178235,0.8155493726231025,0.7944202176652709,0.8032126156285027,0.8045599514715838,0.8059970964732013,0.7959911644561146,0.8113419285541261,0.7976830791584091,0.8082859746389569,0.7991340749827021,0.8136384923071478,0.8112988771151071,0.7947678230097326,0.7775437295221973,0.807713366617689,0.8137135776821371,0.8095262953727155,0.8130506224101388,0.7966844682248074,0.8043225131679258,0.7991273617849024,0.8033436300597803,0.8095509394230409,0.7924478870074858,0.796444870424323,0.820272222045539,0.7895467435815489,0.8166382219234989,0.8036320087267008,0.7997561380677707,0.8048152938360201,0.8232984058894741,0.8222067745242118,0.8195202666488054
User_27,0.789854695124989,0.8106538132976837,0.7947611996469349,0.7914688822049889,0.7987259218160141,0.7704330580543033,0.7965976312977303,0.7799837007792938,0.7862166873642836,0.7906675494516848,0.7885486830286197,0.7799624314164867,0.7794069339642561,0.8087212623346707,0.8050112175517865,0.7993843107861349,0.784999512495111,0.7939785570905944,0.8090436723034207,0.7900297561130728,0.7956057008959901,0.8105857330839662,0.8013041152770345,0.7804729724277586,0.7557844425434486,0.7976691179196138,0.9999999999999964,0.7709253985755988,0.7801843127462733,0.7912595755341596,0.7818307519193053,0.8101119462831892,0.7917404023345573,0.7850864573707697,0.7986894059128463,0.7920075078928804,0.8028073617111311,0.780208251105357,0.7774816721119335,0.7714508589344348,0.7979134140703932,0.7886568778570107,0.7910214303318464,0.781245274593575,0.7843669561599046,0.7855376525884827,0.7804248790212158,0.7812231531869687,0.7834998330100362,0.7791309993010159,0.8009937144889605,0.7928155920702239,0.7999740310916756,0.7914366180721806,0.7929257928664101,0.7869688800879033,0.7922427199513142,0.7993599324818764,0.7882266417602607,0.8020244649429333,0.7790795372542748,0.7859868712975061,0.7745471013501839,0.7818669577232766,0.7700049029291806,0.7990023562014061,0.783444998515092,0.8057997751546178,0.8029980760754054,0.7924319576987467,0.7885702328813489,0.7796426781728704,0.7840493656682658,0.7895715860129233,0.7936788028042133,0.7954370244098667,0.7871533401508524,0.7879017397425085,0.8132634853021924,0.7672061867236403,0.7888807690972488,0.8025458849775731,0.7749183720912445,0.7962639160897869,0.761195072807171,0.7936762008287939,0.7727896100637291,0.80513716849835,0.7890172120119271,0.7977260349705884,0.7973856787421956,0.7952594801792364,0.7767440961781258,0.8069773215908644,0.7784194723284692,0.7939807659513067,0.7890359926683772,0.7955032737249146,0.8084624010576129,0.7845552012222835
User_28,0.7949776713209158,0.8091256736968472,0.7891129786627981,0.7812141138131987,0.7847125775468948,0.7739241063885512,0.8021728229851457,0.7798235244161129,0.8028690253300786,0.7975495678040315,0.7860544711117403,0.7961634214590882,0.7938013663386269,0.8049031718956097,0.8062841009749055,0.7923801004641448,0.7711690667264158,0.8201200084070883,0.8027678221608683,0.7898421437613585,0.7908169462844116,0.8030800061447023,0.8108719963687047,0.787476554251018,0.7924380838117713,0.7852768576013593,0.7709253985755988,0.9999999999999998,0.793060969170383,0.8152716396394581,0.805429681586527,0.8071978270978348,0.8056988642049052,0.8140116626870499,0.7984303252383236,0.8021351287675755,0.7928982050443408,0.799710283791564,0.7963839098424912,0.8077765087337311,0.7954319859350694,0.7801361983869111,0.7890031749727273,0.7925349196824332,0.7862978135621475,0.8144817448184084,0.7932690591172493,0.7839924759956738,0.7924317871737179,0.8144900115478543,0.8027863105357189,0.7975686519054355,0.7926761763197513,0.806899032558244,0.7704494659395871,0.8045799838910432,0.783973961212607,0.8063552214698599,0.8007391719154987,0.7786664352561139,0.7906546666767116,0.8063885902600445,0.7713005125217142,0.7846852655062324,0.7913638160559595,0.7997222163397151,0.8008677214447826,0.8126310906941682,0.8165264669670252,0.8167428645012749,0.7929927664075032,0.8013144451670419,0.788684910202073,0.7834068691128304,0.7961512024234796,0.8150068387190441,0.7905815816728274,0.8062872270278071,0.8028553269664841,0.8066662837641217,0.7897879748751279,0.7969627747213774,0.7993395165116078,0.8139746219276819,0.8181771846523369,0.8229655484243721,0.7928066053284173,0.780368596661657,0.7936321337956183,0.8088124776508925,0.7937237162729567,0.8091069820860395,0.7893051788592069,0.7950249344302653,0.777409314742838,0.7711798846739151,0.7946019512267992,0.8030529856059433,0.8097607403629802,0.803369915727002
User_29,0.7800791871095984,0.7827987927244671,0.7971023816370943,0.791793151455132,0.781131147015458,0.7813069146331464,0.796956314590777,0.7817018280278476,0.7798483657776631,0.791732568982297,0.7709033974614112,0.7887375518068717,0.7936042435792234,0.7988673213229136,0.7986397018975969,0.7893678073142221,0.7791921281651623,0.7966401581730731,0.7875485388100398,0.793255978705987,0.7890000870101942,0.8017778767726269,0.8037024873955911,0.7773421738269062,0.7757331023048472,0.7908034448730717,0.7801843127462733,0.793060969170383,1.000000000000001,0.8078402703572862,0.7842690456600292,0.786414966022692,0.7760904496730798,0.7917947831919264,0.7880531912769317,0.7962911724440389,0.7904711038784735,0.7918029704319671,0.7763019604512931,0.7887354424070121,0.7935902455142623,0.7783431877365137,0.7860053417986073,0.7807514365538786,0.7913943634174929,0.7962944099464146,0.7926386483060228,0.7816379713736374,0.780860564958288,0.7881674259227065,0.8011080188231998,0.8043323627171219,0.795785275768499,0.7844754379536721,0.78677251105235,0.8092939037608071,0.7738566295442513,0.7851306507997869,0.7995298571820271,0.7875442104205108,0.7980590824732599,0.7754606435369065,0.7825874414987257,0.7969955938692692,0.7728793261633226,0.7937060210231905,0.7907609943644113,0.7948846241912926,0.7853383336467538,0.8004204180509211,0.7860231496412868,0.7858385208453115,0.7905283066095901,0.7856568299893866,0.8169872681975711,0.7805227729109951,0.7723792850533111,0.7833419096782281,0.7893186228963393,0.7795411892212347,0.7730854387338288,0.8115596313593869,0.7926903856537126,0.8025548717226682,0.7884197774714893,0.8025667168263324,0.7848695580341268,0.7860635974798094,0.7944141923616433,0.8107296415861394,0.7745065854719448,0.7927766257646192,0.7826623220549995,0.7929814371521311,0.771051200746053,0.7752750802145703,0.7756838635100436,0.7967644247851642,0.7944152304011509,0.7951027068779808
User_30,0.8069612706386997,0.8325533809091596,0.8003437732983085,0.8330773323327849,0.8061776717687791,0.7958178191270917,0.8183640392340612,0.817022668996817,0.81981039104755,0.8197895590073879,0.7988599341133824,0.8109582090117116,0.8173771000707297,0.8084545315417633,0.8253751739447894,0.8190686642134728,0.8123705439829189,0.8158379017914378,0.8297298018349175,0.8117671975202143,0.8174218014085823,0.8231650805067574,0.8245777438380077,0.7987630854678767,0.7883360387228513,0.8098293159974996,0.7912595755341596,0.8152716396394581,0.8078402703572862,0.9999999999999998,0.8242264539174069,0.800535837254329,0.8053775672002537,0.8109365133559421,0.8209241843409302,0.8146950454559002,0.8123094026459012,0.8106229849704611,0.8023246115113687,0.8101013209469459,0.8264522081180454,0.8101566593991156,0.8091889268144221,0.8001584893522161,0.8197720599868799,0.8237719243684223,0.8150869864450003,0.8169840853050255,0.8162699620661703,0.8181114476405082,0.8202109391950292,0.8119294164476533,0.7988875288765789,0.8083730019642268,0.8085202399669464,0.8240265165728153,0.8024918896767549,0.8277651060199511,0.833353449958609,0.8203225753860002,0.7970986974753891,0.8131637415867439,0.798964014624869,0.8250512777841226,0.8045796545625934,0.8130826985052798,0.8070627936131727,0.8050170580085749,0.8181099616380214,0.816131505052436,0.8191380143320621,0.8066289354851741,0.8160116004164748,0.8330297948944168,0.8142783366372821,0.8114123868458809,0.8042632888283479,0.8113178741930442,0.804063278854928,0.7993793686569826,0.7932778578382091,0.7918787027681622,0.8248673508810344,0.8323006542499649,0.8015870570800905,0.8262920235301645,0.8080315380462164,0.7905275307106117,0.8312414662227374,0.8025978655008315,0.8157852740517179,0.8122180282260697,0.8058379189875187,0.8166109822414365,0.7917441985851779,0.7917893075398444,0.8035105577061932,0.8074804545384372,0.8247263658773485,0.8287415910424291
User_31,0.8085568590320453,0.8154582994405087,0.7870243339276755,0.7969616336866511,0.8056255956363905,0.8013436681784574,0.8149778539301601,0.8125517073420854,0.7915108534617221,0.809206852293679,0.7896427698187056,0.8003035883201974,0.8091915489784873,0.8036800826319229,0.821558022842897,0.8173656335722035,0.7893044591497965,0.8013275990286405,0.8202563659730215,0.8164809395206828,0.816503621240187,0.8165781397671643,0.796518393025566,0.7893454288396825,0.7937825717804876,0.7927421449415646,0.7818307519193053,0.805429681586527,0.7842690456600292,0.8242264539174069,0.9999999999999989,0.8068867493748463,0.8040231373136703,0.8011276152912956,0.8124877331301203,0.8120217288345031,0.8077659351597721,0.799901962342668,0.7751609107326384,0.8027648131316081,0.81287364611916,0.8103956671560975,0.8094178675928012,0.7982508671735113,0.8026047592901095,0.800530534288989,0.801982855622889,0.7953921512605024,0.805198620818881,0.7953724804491882,0.802260950005572,0.8123557676925202,0.7977137048298459,0.8024638066611132,0.8158908409674945,0.8229118169917591,0.7922692173483088,0.8157360121890662,0.8145862314182394,0.8008096114453674,0.8064951147524313,0.8032623390837041,0.8139833755804158,0.8069516583795655,0.8042175985854272,0.8113921140525475,0.815330898169575,0.8038760483266925,0.8087391279296201,0.8111966913958657,0.8013166882925609,0.8072456243638513,0.7903682633587432,0.807899895754376,0.7998066227232055,0.7962842191922184,0.8121690798178443,0.8008419149524523,0.811734865716408,0.8029388830441622,0.7959770132615227,0.8035692180427879,0.8077558208924749,0.8180865927986077,0.795188675946406,0.8154688666258434,0.7923844647891827,0.7911319096450016,0.810880778291844,0.8051544127063728,0.8027733394813656,0.8065892961060644,0.8098019196098734,0.8214389913761428,0.7907905317810944,0.7814731398228385,0.8003589338895079,0.8100639691079594,0.8194925625883713,0.8110572186478355
User_32,0.7921028823408511,0.8105848396579776,0.8215775188643513,0.7812190377606294,0.8106868859642387,0.7987751278229951,0.811927332192556,0.8078423607824176,0.8045755654620174,0.7979924027885745,0.8229296587054715,0.79037881934183,0.8005680760481821,0.8214059614001878,0.810535032437921,0.8117365682027858,0.812577181876665,0.8059815327398767,0.8305705561767813,0.8077063216379945,0.8132275351574985,0.82038862278619,0.7993543145730039,0.7945466354589035,0.8105180261586916,0.8056372314764162,0.8101119462831892,0.8071978270978348,0.786414966022692,0.800535837254329,0.8068867493748463,1.000000000000003,0.7967204378500023,0.8221888693756692,0.8124905007084613,0.8108582811949696,0.8060472718939007,0.7999063927040755,0.7893269401099143,0.8025664053456733,0.7969319158302668,0.7997470802452415,0.8025920598537502,0.8135622403954788,0.8046752462183501,0.818778411744562,0.8056548749659451,0.7835577010053418,0.8125250597039074,0.804788901005322,0.8114586699885833,0.8156616063778632,0.8034516390208389,0.8168686927058836,0.7983302759966349,0.808759427680705,0.8008303778816573,0.8101761025416374,0.7963546639376781,0.7992736579282618,0.8135698753920523,0.806571061333565,0.7932432903599067,0.7942008017183855,0.7956079604885367,0.8117802471118427,0.7951119894464094,0.81226609321088,0.825089257271573,0.8202145308069921,0.806506356653145,0.8038652045387802,0.8093775157201222,0.7847400957232372,0.8222751156781156,0.7990285323688973,0.8071827647058702,0.8132835715299842,0.7966298688769411,0.8100091367375517,0.7931220931524532,0.8079864838729781,0.7948779927943692,0.8053130718100938,0.7885544888073264,0.8006443363193636,0.8126735282909564,0.795818727861552,0.8064061118080169,0.8148701360096824,0.8129566379492652,0.8111435874326143,0.8133417795100033,0.8227877712165822,0.7950681141209278,0.7943346589113055,0.8122432809488038,0.8157626779122789,0.8227235060271146,0.8052063048846076
User_33,0.7984440944671395,0.8193633427918805,0.7853824729585581,0.789188235523359,0.7945963421753759,0.7687484770583968,0.8041196184120282,0.7875714370468755,0.8129147189967179,0.8027365352344837,0.7743772439446686,0.7965868426356213,0.8055432892874719,0.8098508758449612,0.8068729392797591,0.7898086879433508,0.7971616514215172,0.8154876627997467,0.8066719750639018,0.797716492220485,0.801172964339747,0.8040241170828764,0.8059474867696237,0.7875045408206125,0.7906665504665711,0.7944283629674656,0.7917404023345573,0.8056988642049052,0.7760904496730798,0.8053775672002537,0.8040231373136703,0.7967204378500023,0.9999999999999979,0.8020321750892558,0.7805495423526032,0.8035384900228977,0.7850158037797494,0.7876003324564687,0.78904400734548,0.8127687514214639,0.7995898385577085,0.7966173607272895,0.8073168344440458,0.7909628575251526,0.7966989297046407,0.8151787087691845,0.8010581629442236,0.7880143328479868,0.7992388603234489,0.7950684285879338,0.8075037704140859,0.8122101199113516,0.7949904145601149,0.7930286341065473,0.7890038316658654,0.7931934732738748,0.8003390541244519,0.8102852598961829,0.8026214721672134,0.7949109950463596,0.7898712608651237,0.804585869888548,0.7860497202531038,0.8074038773932436,0.8077185102470217,0.803294993336636,0.7980666205698984,0.7923136891764191,0.7929123352278711,0.7769955077152675,0.8032981761197305,0.8015647513042974,0.7871237492296076,0.7937806981151005,0.8062305589875054,0.7955377872076553,0.7981059949518841,0.7942340088946858,0.7964149199929034,0.7823818689598193,0.7750846853401437,0.7899892933175277,0.7939364473817525,0.8160288035420672,0.8077190619489625,0.8009791892503682,0.7890625775271752,0.780948296115179,0.7986687506383461,0.8046019441042387,0.7769097917254156,0.7996876868672003,0.7954546109640062,0.7987603838309587,0.7881206736492514,0.7913599467111061,0.8071217655711223,0.7986240052264283,0.807950481388184,0.7981604274537009
User_34,0.7700062478149334,0.7882004493176291,0.7977076570048472,0.7956026745644702,0.8060776089120161,0.7927352356810428,0.8159743481919082,0.8141580994924456,0.8167643871361805,0.8007587710464308,0.8017790874704811,0.8036787220043209,0.7993619615946259,0.8015866357224715,0.81338972767973,0.805954957656986,0.7982742083076009,0.8160278849839055,0.8177913832952751,0.8027388822733446,0.8041725266797488,0.8171384038375435,0.8136725708618671,0.8049723393911868,0.7989964017437607,0.8088682446214414,0.7850864573707697,0.8140116626870499,0.7917947831919264,0.8109365133559421,0.8011276152912956,0.8221888693756692,0.8020321750892558,1.0000000000000013,0.8034423373205921,0.8060443341078571,0.8012444611314075,0.7934435783881315,0.7944833843244736,0.7908995111553407,0.7985025649973512,0.7880081146744311,0.809842628852705,0.7848922093420373,0.7916642395074238,0.803199507729865,0.8027974334402613,0.7844170994186712,0.804602774575866,0.8103769341077793,0.8282626121564165,0.8133174689700717,0.8072106072636335,0.8243539934511079,0.7823267156261473,0.8018487786332766,0.803123984310638,0.8078171097469926,0.7964296173180869,0.8044279655731106,0.8229055788079205,0.795815581995516,0.796063531476761,0.8033111414481731,0.8093584417808634,0.8029310764172038,0.7978565398513564,0.8006809500687748,0.8121237670087107,0.8151020140450469,0.791991187726072,0.8080057640148033,0.8055739138103254,0.7967611692446739,0.8165504062811939,0.806847887395439,0.8067532385133696,0.8215086595771455,0.8197647670217525,0.7962678250619214,0.8069094067908963,0.794494449238583,0.8163193102005715,0.8133402774108345,0.8109860043759485,0.7900872872527118,0.8057260212519318,0.8004209480473461,0.8066500585364085,0.7994283462632082,0.7839145099852147,0.8053344342515822,0.792527638282744,0.822004309158508,0.7965885937313059,0.8059254888653801,0.8039304312995355,0.8105481184765463,0.806117965418142,0.8143678636544691
User_35,0.7738708359172801,0.8136425991424199,0.8045866607796635,0.7976852666453895,0.8098192801012,0.7917836970508225,0.8246995694958335,0.8041363534630481,0.8031286882931548,0.8097484502292271,0.8178921355589839,0.7787717327837324,0.8143884998532964,0.7993402882995159,0.8036704340689059,0.8167750718646082,0.7934751921384076,0.8248684078613651,0.8236711839749302,0.8117225588243204,0.8087548791191939,0.8205514146063636,0.8085235262063267,0.8084030344290987,0.8042881778824762,0.7962745842487542,0.7986894059128463,0.7984303252383236,0.7880531912769317,0.8209241843409302,0.8124877331301203,0.8124905007084613,0.7805495423526032,0.8034423373205921,0.9999999999999987,0.8090466073198115,0.8018018136133698,0.815756291898907,0.7834542987371196,0.7879589999798395,0.8082583546070645,0.8137355373287114,0.8000818891567134,0.8059126715712797,0.8099000586924614,0.7981405940771524,0.8180603510433494,0.7939706111389799,0.8019417201249728,0.8190603260188883,0.8080164457884429,0.8062208875142767,0.8223887662461791,0.8175125780480009,0.8106636146127087,0.8055636532626116,0.8065214716169811,0.8041905418141158,0.791251035667381,0.8100331651592344,0.8059320354909771,0.8044854712135799,0.7992993699822952,0.7844976585216399,0.7904513546087181,0.815081450562182,0.7869388665917332,0.8192687987148328,0.8160972447504844,0.8071681819200758,0.7985321222945819,0.7920193458595974,0.7971802593063319,0.7976735171831741,0.7897628821470994,0.8003674602532428,0.7967206843744552,0.8187430862824017,0.805681933698736,0.8017308921564612,0.7955458058826618,0.7954519426606861,0.7966259487616038,0.8179327013926787,0.8020422178827875,0.8039715897186992,0.807126846193036,0.7892636234975439,0.8002219376165346,0.8226761509462179,0.8017502943335412,0.8198446559053051,0.7945344451510863,0.8188825982759924,0.8048785743023722,0.7931261677906949,0.8188521108843034,0.7871005954794447,0.8301808176845391,0.8072371928351265
User_36,0.8016630936045782,0.808940910833564,0.7975075163756943,0.800990248357415,0.7979933125851999,0.8050291550292172,0.8060933504927124,0.8164222101702818,0.8020349428206439,0.80784351823335,0.8166076884717632,0.8026834950066769,0.803492457009969,0.8265005488314168,0.8201634814022919,0.8192111876486766,0.7973468544133624,0.8098378703292378,0.8039385571745543,0.8212386586927249,0.8113556428443613,0.8213173474734008,0.8052273850983194,0.7867523570818467,0.8022807031604438,0.8060330944754353,0.7920075078928804,0.8021351287675755,0.7962911724440389,0.8146950454559002,0.8120217288345031,0.8108582811949696,0.8035384900228977,0.8060443341078571,0.8090466073198115,1.0,0.7935176642316804,0.8000298926034985,0.8002430019154512,0.8209368934091744,0.8040486453741613,0.8109876539981793,0.8041987071550079,0.8110446100200037,0.8211052075274281,0.8260794814786118,0.7999248087566152,0.811850563064495,0.811894544062008,0.7894309979561487,0.8251913952922996,0.8005151456832301,0.8069169662204925,0.8063469228145681,0.8062312984308597,0.809711043755908,0.7984307609624568,0.8235070369427011,0.8105768453753841,0.810316587692343,0.8122150658423061,0.7888648716529223,0.7928013617793348,0.805371993913194,0.808784825189902,0.7930987381089822,0.8066996844117876,0.8195306375883022,0.8121156421311023,0.8257102698507078,0.8254423566843561,0.8063368378896045,0.8048582740305273,0.8005347591970247,0.8020575288597609,0.8070788952218306,0.8144418344320912,0.8202480688564368,0.802075360758997,0.7968854273598551,0.8058161960569252,0.7989238631762278,0.8021079803554054,0.8225339930216926,0.7966900023362742,0.8002960035858953,0.8322416271271716,0.8016295673572256,0.8159713471769512,0.8105622704217041,0.8050999467916093,0.8183121792965725,0.8014151021547362,0.8198106586999652,0.8026976725085602,0.7892945558056026,0.8164339729714307,0.8160683048972738,0.8156662463533294,0.8226564280288373
User_37,0.7894816421772284,0.8105072828631141,0.8037439954261034,0.7943173758811144,0.8080767740673729,0.8140469391382477,0.8086007194530966,0.7950212000494149,0.8142104413825313,0.8079697544111293,0.7907474954172867,0.7813578348831639,0.796574220610218,0.8099601830364817,0.8065880247847985,0.8040860071561264,0.8020570294638885,0.8082336199052071,0.8188531463445143,0.8111387753455004,0.8170090028018115,0.8073918582331734,0.8155164086392118,0.788104044420264,0.7932786819251303,0.8038273466032002,0.8028073617111311,0.7928982050443408,0.7904711038784735,0.8123094026459012,0.8077659351597721,0.8060472718939007,0.7850158037797494,0.8012444611314075,0.8018018136133698,0.7935176642316804,1.0000000000000004,0.8019097934234776,0.7844535363158005,0.8040425709862373,0.7916688034952338,0.7854009215710169,0.8044645397729857,0.795260487025936,0.8109690840723456,0.7874864256543828,0.8098329426619661,0.8097122823411236,0.7884526564462665,0.791944929417882,0.8085071888668733,0.8153890994686681,0.8057551344042195,0.8033470036519159,0.7911128390126017,0.7980159753963119,0.8097532857334404,0.7943610620028068,0.7966746271288174,0.8066806624159106,0.7978222310848907,0.814096804133035,0.7947470141999627,0.7985677390118442,0.7925991806118184,0.8172925485602095,0.8130915299804496,0.8260502444632882,0.7952022477825311,0.8013440645299055,0.8048913036703929,0.7865430178579369,0.8026327125494043,0.8157187486399383,0.8095501682028501,0.8087986684311972,0.8017312278483771,0.8001914022149936,0.7910628786768372,0.7859423999025996,0.7890495740403756,0.8056913067264537,0.8014334151307909,0.8197159758626877,0.7734770912561078,0.8055070675685999,0.8196784674220143,0.7924603252289248,0.8086627578870939,0.815958379363302,0.8048096242803675,0.8019720348958518,0.7860763556527889,0.7949923154802435,0.7815407298298223,0.7864545925086968,0.7865871089443737,0.8078169177131713,0.8179136813639982,0.8160462696601734
User_38,0.7985141778453582,0.8032211616681841,0.8012066714654479,0.805117181766176,0.8081332227610873,0.7921576155841384,0.8179107798684657,0.7985874648220648,0.8053524585546064,0.781589762709431,0.7823752825225445,0.7940118830371341,0.8032057741977798,0.7929441849295613,0.8071695202339106,0.8099146906264074,0.7907736055007963,0.8136235402844748,0.8080256101119492,0.800570366676488,0.7932242256431615,0.8145387242133537,0.8028741884947717,0.7841097519467637,0.7988485914962051,0.8043923397597753,0.780208251105357,0.799710283791564,0.7918029704319671,0.8106229849704611,0.799901962342668,0.7999063927040755,0.7876003324564687,0.7934435783881315,0.815756291898907,0.8000298926034985,0.8019097934234776,0.999999999999999,0.7646946434991615,0.800276195985491,0.8033655906001108,0.8086262039752532,0.8082292552421346,0.783161421923351,0.802291859287537,0.8017590184370038,0.8086529103685465,0.7922099618369799,0.801259157166903,0.7732509088460526,0.7947682685589459,0.7970864692250805,0.8069946951030054,0.8135709771467579,0.8080637577149129,0.8050467069066893,0.804004808755821,0.7891269717153904,0.8007465004604615,0.7984557092963656,0.7817657601622274,0.7990628830432356,0.7907992965794045,0.8076272513544087,0.7994420928041124,0.8262812175294185,0.7860094324264484,0.7969760746915059,0.7956676414015302,0.8132667504054609,0.797449809835452,0.7946620526301222,0.806305231420833,0.8002431846903504,0.8020156206584136,0.8101189402719056,0.7975482659330638,0.8139779233487656,0.8026234723732495,0.7805218269923448,0.799640713735188,0.8025263675431473,0.794256119497756,0.8168848927443424,0.7937741172987087,0.8137350157002985,0.8109181060552098,0.7753734214411959,0.7915920061784325,0.8072566155243638,0.7948998445987545,0.7906034183547184,0.7942891883152523,0.8148558756319366,0.8158223986711914,0.7800337312645167,0.8168516104782618,0.7943639548150991,0.8224406839113911,0.815629760560525
User_39,0.7871621578093286,0.7842483019478239,0.7525408552307448,0.7826098422009171,0.7829674267271425,0.76042413060251,0.8038453437363657,0.7863458427700153,0.7785772495995237,0.7748345234435439,0.766591469735955,0.7756817877794756,0.7921052249865892,0.8085565992123218,0.8070990140048013,0.7773747072055779,0.7926231897753286,0.7782852380031724,0.7938971575922606,0.7977230610333337,0.7886466564215601,0.7954827753885199,0.8026843976053281,0.7862761048040912,0.7779331866231394,0.7860831445198708,0.7774816721119335,0.7963839098424912,0.7763019604512931,0.8023246115113687,0.7751609107326384,0.7893269401099143,0.78904400734548,0.7944833843244736,0.7834542987371196,0.8002430019154512,0.7844535363158005,0.7646946434991615,1.0000000000000027,0.7680188617471468,0.7845384249125693,0.7813801846208002,0.7911723326583475,0.7852667008307855,0.7941996396904888,0.8032692568374982,0.7848367511691241,0.7934326258729929,0.7930650404903159,0.7871557811077619,0.8186577446379573,0.8012805057627692,0.7868852261951971,0.8015668150840403,0.772266009515104,0.801301333805791,0.7959781129445218,0.7950113791479074,0.7917562804785623,0.784834954446233,0.7766169893208668,0.7879922050712467,0.7719238070028156,0.7727415900591625,0.77944571261342,0.799282700909653,0.7859066340810166,0.7916162730416096,0.7970249512680418,0.7915189462968251,0.7894869395781863,0.7972952523942265,0.7860941104672685,0.7678185404579672,0.7840463342924813,0.7923131704666238,0.7860642108739618,0.7880028348368295,0.8010497711563772,0.7890572406077485,0.765297923383397,0.7678004505595265,0.7855309826146923,0.8011823691186486,0.7852840991605756,0.7872577857665487,0.7785542846345698,0.7745484697467016,0.7981087433049254,0.797026690963223,0.778993933269239,0.7954934243471601,0.7829607255478812,0.7870241827417297,0.7759757821973248,0.7737393606453846,0.7921549486372801,0.7913514304757356,0.8044851500594654,0.8099883689760523
User_40,0.8092466149915459,0.8052274293897361,0.8064635084963285,0.8109954666372954,0.7889377981349359,0.7888950246933994,0.803238258359775,0.8047335059605871,0.8068889103322914,0.8088718909982131,0.7932318620846233,0.8094311436478098,0.814854744575658,0.8019380753191858,0.8184540161633365,0.813158707811209,0.8110128229948865,0.8039775563234741,0.810765058361504,0.8110059552261941,0.8094496819865726,0.7998008967661476,0.8206109660144552,0.7736716162246162,0.7705501340170957,0.815066486386686,0.7714508589344348,0.8077765087337311,0.7887354424070121,0.8101013209469459,0.8027648131316081,0.8025664053456733,0.8127687514214639,0.7908995111553407,0.7879589999798395,0.8209368934091744,0.8040425709862373,0.800276195985491,0.7680188617471468,1.000000000000002,0.8031226715618871,0.7988872660576589,0.7990972598634388,0.7977192082510519,0.8055942411447339,0.8223425847096886,0.814093463136942,0.7958337743561058,0.8020728856174457,0.7914473937781633,0.8011572676349762,0.8011454726672571,0.7838067134225185,0.8048387224211571,0.8170474023651941,0.8026759736225257,0.805906749150002,0.8255183518523734,0.8248793571478716,0.8049201643688904,0.8018045904561628,0.7970011727257968,0.7840110721495722,0.7901329388273894,0.810611698034611,0.8038916431692332,0.7902126123634869,0.8172050030727969,0.8137305655637044,0.8086582698798004,0.8050304677632799,0.8065695700905905,0.8017122360653941,0.7974588636835572,0.7938809364366002,0.8109108857516226,0.8143042614498603,0.8137101408760514,0.8074813811884456,0.7941217709255646,0.7854061373690795,0.8185753017654648,0.792054834815197,0.8123076473734062,0.798503213257214,0.8011265899885396,0.8125065932701911,0.7874850222147609,0.8110895178375157,0.7975950551771991,0.8080727340266511,0.8214550962630169,0.8086415832049074,0.805330775561875,0.7958145704835249,0.801989432521111,0.8068181149796768,0.8099265711435326,0.8249477043393298,0.817173410844415
